Account ID,Client id,Branch Name,Product Id,Loan Amount,Funded Amount,Funded Amount Inv,Disbursement Date,Loan Status,Repayment Type,Center Id,BranchID
ACC001189,488,MAWANA,JLG30K,40723,32812,10855,27-10-20,Default,Monthly EMI,800018,MAWANA-800018
ACC001190,416,JORHAT,JLG30K,34763,25144,20609,20-05-20,Fully Paid,Monthly EMI,850152,JORHAT-850152
ACC001191,23,TEZPUR,JLG30K,31835,7675,42205,25-09-18,Fully Paid,Monthly EMI,680026,TEZPUR-680026
ACC001192,694,DHURI,JLG46K,2880,22575,28014,06-05-16,Paid Off,Monthly EMI,1030063,DHURI-1030063
ACC001193,278,SANGRUR,JLG30K,20303,10348,23000,24-03-19,Fully Paid,Monthly EMI,110159,SANGRUR-110159
ACC001194,831,PAOTA,JLG30K,44549,8551,11276,11-02-20,Paid Off,Quarterly EMI,90149,PAOTA-90149
ACC001195,583,KURUKSHETRA,JLG30K,22465,39431,12142,26-07-20,Fully Paid,Quarterly EMI,70364,KURUKSHETRA-70364
ACC001196,214,JALANDHAR,JLG35K,20921,7400,10028,10-11-17,Fully Paid,Monthly EMI,160051,JALANDHAR-160051
ACC001197,584,MUKTSAR,JLG35K,33447,17333,4418,07-03-17,Paid Off,Monthly EMI,1110166,MUKTSAR-1110166
ACC001198,667,SANGRUR,JLG29K,12791,24712,7045,11-11-17,Active,Monthly EMI,110159,SANGRUR-110159
ACC001199,615,ASANSOL,JLG30K,44505,6518,38260,15-06-17,Paid Off,Monthly EMI,690076,ASANSOL-690076
ACC001200,489,MUKTSAR,JLG30K,43081,34342,23039,10-03-15,Fully Paid,Quarterly EMI,1110166,MUKTSAR-1110166
ACC001201,785,DHURI,JLG30K,10012,31744,25783,06-01-22,Paid Off,Monthly EMI,1030063,DHURI-1030063
ACC001202,9,BEHROR,JLG30K,38159,43313,23041,13-09-18,Active,Monthly EMI,30179,BEHROR-30179
ACC001203,720,AGRA,JLG44K,24308,5431,13469,31-07-21,Default,Quarterly EMI,140056,AGRA-140056
ACC001204,459,MAWANA,JLG35K,29608,13468,4583,21-03-18,Paid Off,Monthly EMI,800018,MAWANA-800018
ACC001205,993,Mathura,JLG30K,30859,3576,40010,15-04-19,Paid Off,Monthly EMI,910182,Mathura-910182
ACC001206,370,UJJAIN,JLG30K,18163,5105,18023,05-05-23,Fully Paid,Quarterly EMI,1510002,UJJAIN-1510002
ACC001207,959,TEZPUR,JLG30K,10242,45413,20271,20-01-15,Paid Off,Quarterly EMI,680026,TEZPUR-680026
ACC001208,877,DHURI,JLG35K,12180,39739,21574,03-05-16,Active,Quarterly EMI,1030063,DHURI-1030063
ACC001209,785,DHURI,JLG35K,30569,30330,5411,20-03-23,Paid Off,Monthly EMI,1030063,DHURI-1030063
ACC001210,554,JALANDHAR,JLG30K,27561,26815,30459,08-12-22,Paid Off,Quarterly EMI,160051,JALANDHAR-160051
ACC001211,510,CHHAPRA,JLG35K,18124,16246,13471,19-03-21,Active,Monthly EMI,380112,CHHAPRA-380112
ACC001212,617,SANGRUR,JLG35K,3736,26941,31374,10-12-19,Fully Paid,Quarterly EMI,110159,SANGRUR-110159
ACC001213,330,MAWANA,JLG35K,4020,19806,21634,26-03-22,Fully Paid,Quarterly EMI,800018,MAWANA-800018
ACC001214,60,DURGAPUR,JLG35K,37364,4473,22640,16-05-20,Fully Paid,Monthly EMI,700013,DURGAPUR-700013
ACC001215,606,PAOTA,JLG40K,9687,29288,43758,07-01-21,Active,Quarterly EMI,90149,PAOTA-90149
ACC001216,2,JAMMU,JLG35K,35954,24800,38649,09-10-23,Fully Paid,Monthly EMI,720081,JAMMU-720081
ACC001217,474,DHURI,JLG30K,41634,38981,37499,15-07-19,Fully Paid,Monthly EMI,1030063,DHURI-1030063
ACC001218,494,Mathura,JLG35K,45967,29653,21689,28-05-18,Active,Quarterly EMI,910182,Mathura-910182
ACC001219,602,HABRA,JLG30K,10790,13629,43151,01-09-23,Active,Monthly EMI,650051,HABRA-650051
ACC001220,730,CHHATA,JLG30K,31253,32347,13585,10-04-22,Fully Paid,Monthly EMI,910020,CHHATA-910020
ACC001221,40,Mangaldoi,JLG30K,46403,44400,33417,05-11-15,Paid Off,Monthly EMI,570241,Mangaldoi-570241
ACC001222,22,MUKTSAR,JLG35K,36642,18966,19703,07-01-21,Fully Paid,Quarterly EMI,1110166,MUKTSAR-1110166
ACC001223,834,DHURI,JLG35K,40272,16479,41042,10-04-20,Paid Off,Quarterly EMI,1030063,DHURI-1030063
ACC001224,421,BEHROR,JLG30K,16581,8516,8603,05-05-17,Active,Quarterly EMI,30179,BEHROR-30179
ACC001225,864,BEHROR,JLG35K,4351,12672,17075,05-03-16,Active,Quarterly EMI,30179,BEHROR-30179
ACC001226,853,FATEHABAD,JLG50K,28523,3137,14535,01-04-18,Fully Paid,Monthly EMI,670106,FATEHABAD-670106
ACC001227,890,SHAHDOL,JLG30K,36203,8719,31196,27-12-20,Fully Paid,Monthly EMI,1550006,SHAHDOL-1550006
ACC001228,359,JALANDHAR,JLG35K,9818,15403,4456,24-10-20,Fully Paid,Quarterly EMI,160051,JALANDHAR-160051
ACC001229,685,CHHATA,JLG30K,31084,4952,17800,13-04-16,Fully Paid,Quarterly EMI,910020,CHHATA-910020
ACC001230,321,DURGAPUR,JLG30K,34184,35847,12617,02-05-16,Paid Off,Quarterly EMI,700013,DURGAPUR-700013
ACC001231,96,AGRA,JLG30K,11969,46521,25675,30-01-18,Active,Quarterly EMI,140056,AGRA-140056
ACC001232,896,AGRA,JLG30K,27529,2076,19941,31-05-20,Fully Paid,Monthly EMI,140056,AGRA-140056
ACC001233,704,HAPUR,JLG29K,39211,13494,11564,12-07-21,Paid Off,Monthly EMI,210563,HAPUR-210563
ACC001234,83,DHURI,JLG30K,43414,49507,40740,20-04-15,Fully Paid,Quarterly EMI,1030063,DHURI-1030063
ACC001235,187,CHHATA,JLG30K,37488,38685,32144,10-11-23,Paid Off,Monthly EMI,910020,CHHATA-910020
ACC001236,969,JORHAT,JLG35K,13646,11306,35764,26-11-23,Fully Paid,Quarterly EMI,850152,JORHAT-850152
ACC001237,65,SEHORE,JLG30K,32146,49107,17643,19-10-20,Paid Off,Monthly EMI,1440051,SEHORE-1440051
ACC001238,454,DURGAPUR,JLG30K,27718,43446,30563,30-06-20,Active,Quarterly EMI,700013,DURGAPUR-700013
ACC001239,211,DHURI,JLG30K,2660,38767,6761,29-10-16,Fully Paid,Monthly EMI,1030063,DHURI-1030063
ACC001240,41,AGRA,JLG35K,29328,19257,17588,16-03-20,Default,Monthly EMI,140056,AGRA-140056
ACC001241,403,MUKTSAR,JLG30K,26052,33109,36876,25-10-17,Fully Paid,Quarterly EMI,1110166,MUKTSAR-1110166
ACC001242,192,MUKTSAR,JLG30K,2258,49238,13580,22-02-15,Paid Off,Quarterly EMI,1110166,MUKTSAR-1110166
ACC001243,404,SANGRUR,JLG30K,35544,49017,44067,16-05-16,Paid Off,Monthly EMI,110159,SANGRUR-110159
ACC001244,372,PALWAL,JLG30K,43484,19416,30785,24-12-22,Paid Off,Monthly EMI,20242,PALWAL-20242
ACC001245,843,DURGAPUR,JLG35K,11767,15579,24690,10-08-15,Default,Quarterly EMI,700013,DURGAPUR-700013
ACC001246,591,BEHROR,JLG30K,17473,27908,22875,04-07-23,Active,Monthly EMI,30179,BEHROR-30179
ACC001247,129,BULANDSHAHR,JLG30K,15423,30268,42002,20-10-20,Fully Paid,Quarterly EMI,10068,BULANDSHAHR-10068
ACC001248,356,BEHROR,JLG30K,27097,39117,20930,23-02-19,Fully Paid,Monthly EMI,30179,BEHROR-30179
ACC001249,412,PATIALA,JLG40K,47254,41480,2751,14-09-23,Fully Paid,Quarterly EMI,100186,PATIALA-100186
ACC001250,242,KURUKSHETRA,JLG44K,8633,32538,18384,10-09-19,Active,Quarterly EMI,70364,KURUKSHETRA-70364
ACC001251,730,DHURI,JLG30K,33515,30901,36471,04-03-16,Default,Quarterly EMI,1030063,DHURI-1030063
ACC001252,512,DURGAPUR,JLG30K,10960,7566,43625,10-11-19,Fully Paid,Monthly EMI,700013,DURGAPUR-700013
ACC001253,427,HABRA,JLG30K,36072,4752,40611,10-10-15,Fully Paid,Quarterly EMI,650051,HABRA-650051
ACC001254,340,Mathura,JLG30K,24852,16580,7003,13-08-20,Fully Paid,Monthly EMI,910182,Mathura-910182
ACC001255,69,BEHROR,JLG30K,41195,47210,4129,27-03-16,Fully Paid,Monthly EMI,30179,BEHROR-30179
ACC001256,786,DHURI,JLG35K,6972,44220,27115,19-10-19,Fully Paid,Quarterly EMI,1030063,DHURI-1030063
ACC001257,173,SANGRUR,JLG30K,40956,29928,29929,29-01-21,Paid Off,Monthly EMI,110159,SANGRUR-110159
ACC001258,660,DURGAPUR,JLG46K,32954,24339,42395,25-02-21,Active,Quarterly EMI,700013,DURGAPUR-700013
ACC001259,68,JALANDHAR,JLG35K,26873,2219,23642,18-02-19,Fully Paid,Quarterly EMI,160051,JALANDHAR-160051
ACC001260,813,DURGAPUR,JLG35K,2922,21358,39401,12-10-23,Paid Off,Monthly EMI,700013,DURGAPUR-700013
ACC001261,239,FATEHGARH SAHIB,JLG30K,10100,17637,4016,04-03-22,Fully Paid,Monthly EMI,120676,FATEHGARH SAHIB-120676
ACC001262,620,JORHAT,JLG46K,26587,49395,26732,26-07-18,Default,Quarterly EMI,850152,JORHAT-850152
ACC001263,201,ASANSOL,JLG30K,11367,33433,21100,30-05-22,Fully Paid,Monthly EMI,690076,ASANSOL-690076
ACC001264,204,KAROND,JLG30K,20173,27690,11356,18-07-23,Fully Paid,Quarterly EMI,1320004,KAROND-1320004
ACC001265,393,Mangaldoi,JLG30K,47066,15241,13698,15-06-19,Active,Quarterly EMI,570241,Mangaldoi-570241
ACC001266,49,Mangaldoi,JLG30K,8330,36849,1962,27-07-22,Paid Off,Quarterly EMI,570241,Mangaldoi-570241
ACC001267,301,HAPUR,JLG30K,17027,44890,29491,04-03-21,Paid Off,Monthly EMI,210563,HAPUR-210563
ACC001268,790,DHURI,JLG35K,2445,38840,7189,11-09-21,Fully Paid,Monthly EMI,1030063,DHURI-1030063
ACC001269,532,UJJAIN,JLG50K,39939,22539,23742,12-09-18,Default,Monthly EMI,1510002,UJJAIN-1510002
ACC001270,406,SHAHDOL,JLG30K,48115,16961,24834,09-05-17,Paid Off,Quarterly EMI,1550006,SHAHDOL-1550006
ACC001271,4,DHURI,JLG30K,42101,5876,26566,30-05-15,Default,Quarterly EMI,1030063,DHURI-1030063
ACC001272,759,BULANDSHAHR,JLG30K,18457,37850,25034,21-01-16,Fully Paid,Quarterly EMI,10068,BULANDSHAHR-10068
ACC001273,293,BILASPUR,JLG35K,28942,22101,43752,13-12-20,Active,Quarterly EMI,240005,BILASPUR-240005
ACC001274,738,SIVASAGAR,JLG30K,16292,18134,15261,13-12-19,Fully Paid,Monthly EMI,880038,SIVASAGAR-880038
ACC001275,83,DHURI,JLG30K,34831,18421,2651,19-08-18,Paid Off,Quarterly EMI,1030063,DHURI-1030063
ACC001276,828,TEZPUR,JLG35K,44352,22824,40649,24-04-16,Paid Off,Monthly EMI,680026,TEZPUR-680026
ACC001277,440,PATIALA,JLG30K,35021,7771,11609,18-11-20,Active,Monthly EMI,100186,PATIALA-100186
ACC001278,938,MAHASAMUND,JLG30K,21719,26006,23102,08-01-17,Active,Quarterly EMI,250029,MAHASAMUND-250029
ACC001279,681,BEHROR,JLG35K,45815,14325,9084,16-10-20,Fully Paid,Quarterly EMI,30179,BEHROR-30179
ACC001280,935,FATEHGARH SAHIB,JLG30K,42201,25685,2155,29-05-23,Fully Paid,Quarterly EMI,120676,FATEHGARH SAHIB-120676
ACC001281,372,CHHATA,JLG30K,7958,4729,20501,28-09-16,Fully Paid,Quarterly EMI,910020,CHHATA-910020
ACC001282,623,Mathura,JLG30K,12341,23690,4619,07-01-23,Fully Paid,Quarterly EMI,910182,Mathura-910182
ACC001283,494,Mathura,JLG30K,29364,5694,25623,08-01-17,Paid Off,Quarterly EMI,910182,Mathura-910182
ACC001284,731,MUKTSAR,JLG35K,16128,7335,34019,14-01-17,Active,Quarterly EMI,1110166,MUKTSAR-1110166
ACC001285,190,MUKTSAR,JLG35K,47037,9731,7151,17-12-20,Fully Paid,Monthly EMI,1110166,MUKTSAR-1110166
ACC001286,866,SAMRALA,JLG35K,16782,4242,28148,15-06-22,Active,Quarterly EMI,130067,SAMRALA-130067
ACC001287,121,SANGRUR,JLG30K,7110,14070,16959,14-12-18,Active,Monthly EMI,110159,SANGRUR-110159
ACC001288,356,CHHATA,JLG29K,36514,16047,17332,25-05-19,Active,Monthly EMI,910020,CHHATA-910020
ACC001289,938,CHHATA,JLG46K,16599,32440,33087,08-11-19,Paid Off,Quarterly EMI,910020,CHHATA-910020
ACC001290,415,MAWANA,JLG35K,12205,42752,3977,13-04-20,Paid Off,Quarterly EMI,800018,MAWANA-800018
ACC001291,68,AGRA,JLG40K,21546,12598,43615,12-11-22,Fully Paid,Quarterly EMI,140056,AGRA-140056
ACC001292,715,HAPUR,JLG35K,29047,7072,2322,23-08-22,Default,Monthly EMI,210563,HAPUR-210563
ACC001293,833,Mathura,JLG35K,28848,42284,38339,14-06-18,Paid Off,Monthly EMI,910182,Mathura-910182
ACC001294,283,MADHUBANI,JLG30K,9714,34171,5129,05-09-22,Paid Off,Quarterly EMI,1140044,MADHUBANI-1140044
ACC001295,508,CHHAPRA,JLG35K,19930,27951,28116,16-12-15,Fully Paid,Monthly EMI,380112,CHHAPRA-380112
ACC001296,790,KAROND,JLG30K,37107,23803,42484,14-10-19,Active,Monthly EMI,1320004,KAROND-1320004
ACC001297,12,Mathura,JLG35K,20507,11997,35506,22-04-18,Fully Paid,Monthly EMI,910182,Mathura-910182
ACC001298,349,PATIALA,JLG30K,26825,37802,30415,25-07-22,Active,Quarterly EMI,100186,PATIALA-100186
ACC001299,193,BILASPUR,JLG30K,37724,9271,22799,23-03-20,Paid Off,Quarterly EMI,240005,BILASPUR-240005
ACC001300,602,BULANDSHAHR,JLG35K,43242,3552,17918,21-08-16,Default,Quarterly EMI,10068,BULANDSHAHR-10068
ACC001301,583,DHURI,JLG35K,24035,24794,17192,11-07-20,Fully Paid,Quarterly EMI,1030063,DHURI-1030063
ACC001302,303,BEHROR,JLG35K,3302,11333,5237,14-12-17,Active,Monthly EMI,30179,BEHROR-30179
ACC001303,84,SANGRUR,JLG30K,33841,37469,35556,23-08-20,Fully Paid,Quarterly EMI,110159,SANGRUR-110159
ACC001304,130,NEEM KA THANA,JLG30K,30482,36475,22259,16-03-15,Paid Off,Monthly EMI,80001,NEEM KA THANA-80001
ACC001305,955,DHURI,JLG35K,36622,48787,34553,10-02-15,Active,Monthly EMI,1030063,DHURI-1030063
ACC001306,593,SANGRUR,JLG30K,36649,28933,1975,04-02-18,Paid Off,Quarterly EMI,110159,SANGRUR-110159
ACC001307,777,ASANSOL,JLG30K,10976,30335,23882,18-10-22,Paid Off,Quarterly EMI,690076,ASANSOL-690076
ACC001308,987,MUKTSAR,JLG30K,43687,29958,35728,06-01-19,Fully Paid,Quarterly EMI,1110166,MUKTSAR-1110166
ACC001309,825,BEHROR,JLG30K,20260,43663,35972,26-12-15,Paid Off,Quarterly EMI,30179,BEHROR-30179
ACC001310,354,SANGRUR,JLG35K,47714,35656,25352,19-10-19,Active,Quarterly EMI,110159,SANGRUR-110159
ACC001311,180,BEHROR,JLG30K,4570,34250,9707,28-10-16,Fully Paid,Quarterly EMI,30179,BEHROR-30179
ACC001312,928,CUTTACK,JLG35K,28581,11766,37900,30-07-20,Active,Quarterly EMI,630081,CUTTACK-630081
ACC001313,606,MUKTSAR,JLG30K,24998,25884,10034,13-06-17,Paid Off,Monthly EMI,1110166,MUKTSAR-1110166
ACC001314,563,JAMMU,JLG35K,29420,42992,36363,17-10-23,Paid Off,Quarterly EMI,720081,JAMMU-720081
ACC001315,96,BEHROR,JLG30K,18755,14337,23281,27-01-15,Default,Quarterly EMI,30179,BEHROR-30179
ACC001316,613,MAWANA,JLG41K,30928,45585,4983,21-10-15,Fully Paid,Quarterly EMI,800018,MAWANA-800018
ACC001317,136,DIBRUGARH,JLG30K,10611,10925,5414,23-02-18,Fully Paid,Quarterly EMI,1050013,DIBRUGARH-1050013
ACC001318,237,DURGAPUR,JLG30K,47042,46847,8735,13-06-17,Fully Paid,Monthly EMI,700013,DURGAPUR-700013
ACC001319,883,BULANDSHAHR,JLG30K,48619,19103,35597,12-10-16,Paid Off,Quarterly EMI,10068,BULANDSHAHR-10068
ACC001320,930,BEHROR,JLG30K,25576,40515,43791,19-02-19,Fully Paid,Quarterly EMI,30179,BEHROR-30179
ACC001321,863,Mathura,JLG30K,2238,9318,16807,27-12-21,Active,Quarterly EMI,910182,Mathura-910182
ACC001322,711,Mathura,JLG35K,3981,38515,28042,18-04-21,Paid Off,Quarterly EMI,910182,Mathura-910182
ACC001323,517,FATEHGARH SAHIB,JLG30K,33642,21291,16656,30-08-21,Default,Monthly EMI,120676,FATEHGARH SAHIB-120676
ACC001324,757,FATEHGARH SAHIB,JLG30K,13926,31927,24050,28-09-21,Fully Paid,Monthly EMI,120676,FATEHGARH SAHIB-120676
ACC001325,182,VARANASI,JLG30K,15185,45348,40028,30-11-23,Paid Off,Monthly EMI,1280108,VARANASI-1280108
ACC001326,601,CHHATA,JLG30K,5419,28214,27036,17-04-18,Active,Monthly EMI,910020,CHHATA-910020
ACC001327,649,PATIALA,JLG41K,24110,43848,42173,12-06-16,Fully Paid,Monthly EMI,100186,PATIALA-100186
ACC001328,870,SANGRUR,JLG35K,11849,24126,33712,05-07-23,Fully Paid,Monthly EMI,110159,SANGRUR-110159
ACC001329,565,TEZPUR,JLG35K,10050,33204,18049,24-10-19,Active,Monthly EMI,680026,TEZPUR-680026
ACC001330,704,DURGAPUR,JLG30K,6819,16011,3799,03-02-22,Fully Paid,Quarterly EMI,700013,DURGAPUR-700013
ACC001331,800,Mangaldoi,JLG35,29007,24524,2656,09-09-19,Active,Monthly EMI,570241,Mangaldoi-570241
ACC001332,23,SIRSA,JLG41K,21445,20059,42186,29-01-21,Fully Paid,Quarterly EMI,730084,SIRSA-730084
ACC001333,384,PAOTA,JLG50K,31035,40883,7910,12-07-20,Fully Paid,Quarterly EMI,90149,PAOTA-90149
ACC001334,250,MAWANA,JLG30K,7733,36059,28655,29-01-21,Fully Paid,Quarterly EMI,800018,MAWANA-800018
ACC001335,29,Mathura,JLG35K,7267,34759,33278,17-09-17,Active,Quarterly EMI,910182,Mathura-910182
ACC001336,174,Mangaldoi,JLG30K,29990,39607,6577,12-11-22,Default,Quarterly EMI,570241,Mangaldoi-570241
ACC001337,425,BEHROR,JLG30K,42819,16179,12105,29-10-20,Paid Off,Monthly EMI,30179,BEHROR-30179
ACC001338,546,PAOTA,JLG30K,5184,5898,19244,08-01-21,Paid Off,Monthly EMI,90149,PAOTA-90149
ACC001339,538,MUKTSAR,JLG35K,3103,31729,20599,04-11-18,Fully Paid,Quarterly EMI,1110166,MUKTSAR-1110166
ACC001340,377,DHURI,JLG30K,38295,28553,39088,08-04-19,Default,Monthly EMI,1030063,DHURI-1030063
ACC001341,893,CHHATA,JLG30K,31495,10373,3927,21-09-20,Fully Paid,Monthly EMI,910020,CHHATA-910020
ACC001342,918,JALANDHAR,JLG44K,29026,41988,33004,21-08-21,Active,Monthly EMI,160051,JALANDHAR-160051
ACC001343,522,AGRA,JLG35K,7084,43969,21110,04-10-16,Default,Quarterly EMI,140056,AGRA-140056
ACC001344,307,SHAHDOL,JLG30K,27202,23548,36331,09-03-15,Paid Off,Quarterly EMI,1550006,SHAHDOL-1550006
ACC001345,644,DURGAPUR,JLG35K,45583,13693,31931,02-11-18,Active,Monthly EMI,700013,DURGAPUR-700013
ACC001346,144,MAHASAMUND,JLG46K,25061,4881,16949,01-11-19,Fully Paid,Quarterly EMI,250029,MAHASAMUND-250029
ACC001347,699,PANIPAT,JLG46K,7049,31750,27552,17-05-18,Active,Monthly EMI,60004,PANIPAT-60004
ACC001348,888,HAPUR,JLG30K,20705,46712,5543,01-03-18,Paid Off,Quarterly EMI,210563,HAPUR-210563
ACC001349,675,Mathura,JLG44K,46925,5649,4354,15-02-23,Default,Monthly EMI,910182,Mathura-910182
ACC001350,293,ASANSOL,JLG30K,21818,6154,7504,18-01-17,Fully Paid,Monthly EMI,690076,ASANSOL-690076
ACC001351,614,AGRA,JLG30K,7130,33553,38251,26-08-19,Fully Paid,Quarterly EMI,140056,AGRA-140056
ACC001352,166,DHURI,JLG41K,42601,47795,35100,11-01-18,Fully Paid,Quarterly EMI,1030063,DHURI-1030063
ACC001353,872,AGRA,JLG30K,14311,19964,2973,01-12-21,Fully Paid,Quarterly EMI,140056,AGRA-140056
ACC001354,160,Mathura,JLG35,10017,38283,32295,02-06-17,Paid Off,Monthly EMI,910182,Mathura-910182
ACC001355,12,HAPUR,JLG30K,37839,27763,18033,21-11-23,Default,Quarterly EMI,210563,HAPUR-210563
ACC001356,342,BEHROR,JLG30K,28755,7105,10031,30-01-16,Fully Paid,Monthly EMI,30179,BEHROR-30179
ACC001357,906,BEHROR,JLG30K,48905,37446,19936,08-01-21,Fully Paid,Monthly EMI,30179,BEHROR-30179
ACC001358,983,SANGRUR,JLG35K,26348,16658,41068,19-01-19,Fully Paid,Quarterly EMI,110159,SANGRUR-110159
ACC001359,736,Bardhaman,JLG30K,39433,29549,22827,18-09-18,Fully Paid,Monthly EMI,610198,Bardhaman-610198
ACC001360,706,JALANDHAR,JLG30K,9145,29232,42840,19-03-18,Paid Off,Monthly EMI,160051,JALANDHAR-160051
ACC001361,938,FATEHGARH SAHIB,JLG35K,30997,29021,42226,16-03-22,Paid Off,Quarterly EMI,120676,FATEHGARH SAHIB-120676
ACC001362,88,SEHORE,JLG30K,3275,33633,10858,29-02-16,Paid Off,Monthly EMI,1440051,SEHORE-1440051
ACC001363,737,Mangaldoi,JLG30K,18585,9590,42241,28-02-15,Paid Off,Quarterly EMI,570241,Mangaldoi-570241
ACC001364,504,MAHASAMUND,JLG46K,6996,2088,34355,12-04-22,Default,Quarterly EMI,250029,MAHASAMUND-250029
ACC001365,328,KARNAL,JLG30K,26014,47662,5806,02-10-22,Paid Off,Quarterly EMI,50678,KARNAL-50678
ACC001366,438,SANGRUR,JLG46K,44167,42599,16287,22-04-15,Fully Paid,Quarterly EMI,110159,SANGRUR-110159
ACC001367,126,CUTTACK,JLG30K,19971,26675,17321,07-12-21,Paid Off,Quarterly EMI,630081,CUTTACK-630081
ACC001368,518,SHAHDOL,JLG35K,39406,45864,29863,17-07-16,Paid Off,Monthly EMI,1550006,SHAHDOL-1550006
ACC001369,981,DURGAPUR,JLG30K,15111,8384,7338,24-03-19,Fully Paid,Monthly EMI,700013,DURGAPUR-700013
ACC001370,68,DHURI,JLG35K,30451,5190,44504,16-04-20,Active,Monthly EMI,1030063,DHURI-1030063
ACC001371,77,KARNAL,JLG35K,47630,31807,10827,19-05-21,Paid Off,Quarterly EMI,50678,KARNAL-50678
ACC001372,623,CUTTACK,JLG30K,5657,37332,11386,03-04-15,Active,Monthly EMI,630081,CUTTACK-630081
ACC001373,80,BEHROR,JLG35K,15627,34046,7870,28-07-23,Fully Paid,Quarterly EMI,30179,BEHROR-30179
ACC001374,202,DURGAPUR,JLG50K,20454,32177,32542,16-04-20,Paid Off,Monthly EMI,700013,DURGAPUR-700013
ACC001375,44,FATEHGARH SAHIB,JLG30K,12223,30633,39523,30-03-15,Default,Quarterly EMI,120676,FATEHGARH SAHIB-120676
ACC001376,581,FATEHGARH SAHIB,JLG35K,17329,27272,32966,14-09-18,Fully Paid,Quarterly EMI,120676,FATEHGARH SAHIB-120676
ACC001377,884,BUXAR,JLG30K,19451,44287,10598,06-10-16,Paid Off,Quarterly EMI,710002,BUXAR-710002
ACC001378,729,CHHATA,JLG30K,15297,35713,6724,08-01-16,Fully Paid,Monthly EMI,910020,CHHATA-910020
ACC001379,429,MODINAGAR,JLG30K,37125,35790,26720,19-10-20,Paid Off,Quarterly EMI,410521,MODINAGAR-410521
ACC001380,294,Mathura,JLG30K,44600,43711,42389,21-02-15,Default,Quarterly EMI,910182,Mathura-910182
ACC001381,99,Mangaldoi,JLG35K,12146,23681,7259,19-11-17,Fully Paid,Monthly EMI,570241,Mangaldoi-570241
ACC001382,998,BULANDSHAHR,JLG30K,48280,46731,29570,12-12-20,Active,Monthly EMI,10068,BULANDSHAHR-10068
ACC001383,54,MUKTSAR,JLG50K,47359,39010,43486,18-09-17,Fully Paid,Monthly EMI,1110166,MUKTSAR-1110166
ACC001384,12,ASANSOL,JLG30K,36642,30408,10006,05-12-23,Paid Off,Monthly EMI,690076,ASANSOL-690076
ACC001385,748,JAMMU,JLG30K,38927,38339,13269,20-10-19,Fully Paid,Quarterly EMI,720081,JAMMU-720081
ACC001386,259,Mathura,JLG50K,30247,14169,6686,15-07-23,Active,Monthly EMI,910182,Mathura-910182
ACC001387,755,Mangaldoi,JLG50K,17272,44805,33713,22-08-18,Paid Off,Quarterly EMI,570241,Mangaldoi-570241
ACC001388,457,DHARMANAGAR,JLG30K,10778,20519,25814,20-09-20,Active,Quarterly EMI,1230018,DHARMANAGAR-1230018
ACC001389,857,MAWANA,JLG44K,8583,42317,18036,30-06-17,Default,Quarterly EMI,800018,MAWANA-800018
ACC001390,700,DHURI,JLG30K,8643,3563,41889,03-05-21,Active,Monthly EMI,1030063,DHURI-1030063
ACC001391,30,MUKTSAR,JLG30K,17584,24347,39928,15-11-17,Paid Off,Quarterly EMI,1110166,MUKTSAR-1110166
ACC001392,697,BILASPUR,JLG30K,4857,9960,26997,09-11-23,Active,Monthly EMI,240005,BILASPUR-240005
ACC001393,135,JAMMU,JLG30K,2111,22380,34483,11-01-17,Active,Monthly EMI,720081,JAMMU-720081
ACC001394,481,ASANSOL,JLG30K,33254,38502,15820,17-06-15,Default,Monthly EMI,690076,ASANSOL-690076
ACC001395,316,MUKTSAR,JLG30K,7921,2080,10155,23-07-17,Paid Off,Monthly EMI,1110166,MUKTSAR-1110166
ACC001396,643,FATEHGARH SAHIB,JLG30K,2728,8830,33542,20-10-19,Fully Paid,Quarterly EMI,120676,FATEHGARH SAHIB-120676
ACC001397,323,CHHAPRA,JLG30K,16322,10999,25300,18-02-21,Active,Monthly EMI,380112,CHHAPRA-380112
ACC001398,864,BEHROR,JLG30K,27213,32951,13735,15-01-16,Fully Paid,Quarterly EMI,30179,BEHROR-30179
ACC001399,139,BEHROR,JLG30K,17994,37027,3377,19-07-19,Fully Paid,Monthly EMI,30179,BEHROR-30179
ACC001400,287,MUKTSAR,JLG35K,39131,11523,13538,12-10-22,Active,Monthly EMI,1110166,MUKTSAR-1110166
ACC001401,676,MAWANA,JLG30K,30815,45733,21216,07-04-20,Paid Off,Quarterly EMI,800018,MAWANA-800018
ACC001402,441,DURGAPUR,JLG46K,29174,33256,6137,21-03-21,Active,Quarterly EMI,700013,DURGAPUR-700013
ACC001403,683,BEHROR,JLG30K,41518,28276,6975,02-11-16,Paid Off,Quarterly EMI,30179,BEHROR-30179
ACC001404,200,BEHROR,JLG35K,45711,17244,36979,31-05-21,Default,Monthly EMI,30179,BEHROR-30179
ACC001405,634,SEHORE,JLG30K,30326,9575,18878,23-01-21,Paid Off,Monthly EMI,1440051,SEHORE-1440051
ACC001406,375,GUWAHATI,JLG29K,33647,41179,16122,04-11-23,Fully Paid,Monthly EMI,560090,GUWAHATI-560090
ACC001407,265,BEHROR,JLG35K,35982,3646,27632,11-07-15,Fully Paid,Quarterly EMI,30179,BEHROR-30179
ACC001408,833,BEHROR,JLG35K,5532,3282,42878,21-10-16,Fully Paid,Quarterly EMI,30179,BEHROR-30179
